timestamp;body_idx;PELVIS (c);PELVIS (x);PELVIS (y);SPINE_NAVEL (c);SPINE_NAVEL (x);SPINE_NAVEL (y);SPINE_CHEST (c);SPINE_CHEST (x);SPINE_CHEST (y);NECK (c);NECK (x);NECK (y);CLAVICLE_LEFT (c);CLAVICLE_LEFT (x);CLAVICLE_LEFT (y);SHOULDER_LEFT (c);SHOULDER_LEFT (x);SHOULDER_LEFT (y);ELBOW_LEFT (c);ELBOW_LEFT (x);ELBOW_LEFT (y);WRIST_LEFT (c);WRIST_LEFT (x);WRIST_LEFT (y);HAND_LEFT (c);HAND_LEFT (x);HAND_LEFT (y);HANDTIP_LEFT (c);HANDTIP_LEFT (x);HANDTIP_LEFT (y);THUMB_LEFT (c);THUMB_LEFT (x);THUMB_LEFT (y);CLAVICLE_RIGHT (c);CLAVICLE_RIGHT (x);CLAVICLE_RIGHT (y);SHOULDER_RIGHT (c);SHOULDER_RIGHT (x);SHOULDER_RIGHT (y);ELBOW_RIGHT (c);ELBOW_RIGHT (x);ELBOW_RIGHT (y);WRIST_RIGHT (c);WRIST_RIGHT (x);WRIST_RIGHT (y);HAND_RIGHT (c);HAND_RIGHT (x);HAND_RIGHT (y);HANDTIP_RIGHT (c);HANDTIP_RIGHT (x);HANDTIP_RIGHT (y);THUMB_RIGHT (c);THUMB_RIGHT (x);THUMB_RIGHT (y);HIP_LEFT (c);HIP_LEFT (x);HIP_LEFT (y);KNEE_LEFT (c);KNEE_LEFT (x);KNEE_LEFT (y);ANKLE_LEFT (c);ANKLE_LEFT (x);ANKLE_LEFT (y);FOOT_LEFT (c);FOOT_LEFT (x);FOOT_LEFT (y);HIP_RIGHT (c);HIP_RIGHT (x);HIP_RIGHT (y);KNEE_RIGHT (c);KNEE_RIGHT (x);KNEE_RIGHT (y);ANKLE_RIGHT (c);ANKLE_RIGHT (x);ANKLE_RIGHT (y);FOOT_RIGHT (c);FOOT_RIGHT (x);FOOT_RIGHT (y);HEAD (c);HEAD (x);HEAD (y);NOSE (c);NOSE (x);NOSE (y);EYE_LEFT (c);EYE_LEFT (x);EYE_LEFT (y);EAR_LEFT (c);EAR_LEFT (x);EAR_LEFT (y);EYE_RIGHT (c);EYE_RIGHT (x);EYE_RIGHT (y);EAR_RIGHT (c);EAR_RIGHT (x);EAR_RIGHT (y)
467844;1;2;930.061096;717.623291;2;950.820801;676.539612;2;976.525696;652.600159;2;1024.159912;626.955322;2;1021.691406;628.714172;2;1041.568970;639.646423;2;1074.090210;710.035095;2;1098.411011;775.460449;0;1116.223145;798.751038;0;1110.217896;830.720825;0;1098.744995;816.138733;2;1009.903137;633.416504;2;986.446533;664.340210;2;983.895386;759.355713;2;1016.292236;836.729736;2;1030.929443;871.160034;2;1046.333130;909.465210;2;1052.016846;872.626953;2;946.859009;712.493164;2;1049.785767;762.407227;1;983.502869;830.793396;1;1011.744385;870.854492;2;914.224243;722.471680;2;908.945435;837.420410;2;873.125183;926.337891;2;888.213684;963.906128;2;1044.940186;620.771484;2;1073.235229;651.212891;2;1081.808838;636.003540;2;1077.373535;614.210632;2;1069.568237;634.722107;2;1039.519165;603.105469
501188;1;2;929.557129;717.374207;2;950.684631;676.313538;2;976.877869;652.888916;2;1024.990845;628.606323;2;1022.566589;630.217957;2;1043.053955;642.313477;2;1076.796021;714.073120;2;1100.125732;779.986877;0;1118.031860;802.912720;0;1110.879395;834.034180;0;1099.306274;818.028748;2;1010.527466;634.742554;2;986.804810;666.142578;2;983.903931;761.399658;2;1014.160217;839.822021;2;1030.699097;874.533203;2;1046.455444;911.898071;2;1035.854858;869.759521;2;946.436157;712.438782;2;1031.699707;792.116821;1;956.351318;848.065186;1;979.358887;893.752686;2;913.643372;722.039185;2;907.785645;837.374207;2;872.141113;927.087036;2;887.116516;964.013916;2;1045.890137;623.010620;2;1073.048828;649.913696;2;1081.620239;634.884827;2;1078.668579;615.838745;2;1068.464478;633.087646;2;1038.032471;603.375244
534511;1;2;929.549622;717.382446;2;950.679626;676.325256;2;976.877075;652.909729;2;1025.000000;628.654114;2;1022.575317;630.263855;2;1043.045288;642.389160;2;1076.672974;714.215881;2;1099.924072;780.133423;0;1117.700439;803.241089;0;1110.376099;834.446899;0;1098.776611;818.562134;2;1010.533936;634.782837;2;986.797241;666.172974;2;983.864685;761.423950;2;1014.077759;839.871216;2;1030.594727;874.628418;2;1046.413940;912.092163;2;1036.068237;870.128845;2;946.428772;712.448853;2;1031.607666;792.224976;1;956.229004;848.114929;1;979.207031;893.824890;2;913.635742;722.045715;2;907.768921;837.376892;2;872.120728;927.085999;2;887.099854;964.004028;2;1045.901367;623.069885;2;1073.052612;650.005737;2;1081.628906;634.976318;2;1078.681030;615.907654;2;1068.475830;633.180908;2;1038.054565;603.448181
567855;1;2;929.300232;717.747498;2;950.525208;676.804504;2;976.888916;653.712646;2;1025.384644;630.444885;2;1022.923767;631.934814;2;1042.882446;644.608643;2;1073.182007;717.776001;2;1094.563477;784.368225;0;1102.499512;814.667603;0;1088.731812;846.949646;0;1082.400635;829.062012;2;1010.833923;636.350281;2;986.654480;667.484436;2;982.406738;762.557312;2;1009.860962;842.306519;2;1022.768433;878.907837;2;1033.937744;915.898926;2;1034.368408;883.889526;2;946.176086;712.847961;2;1028.793335;795.487061;1;952.720215;849.809448;1;974.980896;896.058533;2;913.390259;722.378418;2;907.266785;837.607666;2;871.562317;927.258057;2;886.738953;963.786255;2;1046.374756;625.277710;2;1073.257935;653.374268;2;1081.980957;638.263916;2;1079.212646;618.304993;2;1068.862793;636.613403;2;1038.739502;606.235657
601177;1;2;929.060364;718.021973;2;950.285034;677.193848;2;976.723633;654.318604;2;1025.348877;631.748779;2;1022.807129;632.970764;2;1042.333496;644.390869;2;1072.947510;715.076111;2;1095.753296;782.430298;0;1102.675293;812.425598;0;1088.259644;843.512207;0;1084.651245;825.812500;2;1010.833435;637.686218;2;986.798584;669.224731;2;981.954651;764.196167;2;1006.755615;844.123535;2;1016.008484;881.621521;2;1022.643372;920.108521;2;1030.004761;887.041687;2;945.869995;713.074341;2;1024.069824;800.159485;1;947.447144;852.250000;1;968.964600;899.078552;2;913.212585;722.698120;2;907.339722;837.695435;2;872.143799;927.473511;2;887.976746;963.641418;2;1046.392578;626.854004;2;1073.235107;655.560303;2;1081.879395;640.247864;2;1079.167480;619.519104;2;1068.710571;638.955139;2;1038.480713;608.515991
634522;1;2;928.905762;718.209839;2;950.129639;677.456299;2;976.604736;654.739075;2;1025.268799;632.637573;2;1022.752869;633.795288;2;1042.160645;645.494141;2;1071.232666;716.832886;2;1093.012939;784.611511;0;1095.011475;815.130249;0;1079.862793;845.441406;0;1081.192261;827.358276;2;1010.715759;638.477722;2;986.454834;669.891418;2;980.817200;764.765076;2;1004.305847;845.078796;2;1012.084961;882.873230;2;1016.838928;921.472900;2;1025.786499;889.162842;2;945.719849;713.256592;2;1022.618469;801.631104;1;946.013855;853.097534;1;967.338623;900.146851;2;913.054688;722.891052;2;907.277222;837.667725;2;872.194458;927.189087;2;888.466370;963.101746;2;1046.304688;627.937256;2;1072.410156;656.841309;2;1081.278931;641.603394;2;1079.219727;620.865967;2;1067.956421;640.197449;2;1038.157837;609.534058
667844;1;2;928.905701;718.210022;2;950.129578;677.456543;2;976.604736;654.739502;2;1025.268921;632.638367;2;1022.752991;633.795959;2;1042.160400;645.494629;2;1071.231445;716.833008;2;1093.011719;784.612061;0;1095.009033;815.130310;0;1079.861450;845.442322;0;1081.192749;827.360107;2;1010.715942;638.478455;2;986.454956;669.892212;2;980.817444;764.765869;2;1004.305664;845.079834;2;1012.083923;882.874573;2;1016.836487;921.474609;2;1025.789673;889.163696;2;945.719788;713.256836;2;1022.617188;801.632446;1;946.012329;853.098022;1;967.336914;900.147522;2;913.054626;722.891296;2;907.277283;837.667786;2;872.194580;927.189148;2;888.466919;963.101562;2;1046.304932;627.938232;2;1072.410034;656.842407;2;1081.278809;641.604492;2;1079.219971;620.867065;2;1067.956299;640.198486;2;1038.157959;609.535034
701188;1;2;925.552551;720.426208;2;946.766418;679.941345;2;973.120239;657.652954;2;1019.139465;636.175171;2;1016.975708;636.214050;2;1036.149780;643.922363;2;1073.891113;706.136963;2;1106.859253;768.268799;0;1115.308350;795.684692;0;1113.698975;822.969421;0;1090.020264;768.065308;2;1005.087280;642.969360;2;983.202271;677.098328;2;977.387756;769.695190;2;998.433350;845.951965;0;1007.375366;880.203735;0;1016.030396;917.892822;0;1001.463074;866.031738;2;942.407959;715.869019;2;994.218933;821.363403;1;924.721069;871.633240;1;951.198303;917.877563;2;909.671082;724.731812;2;905.331299;841.060791;2;873.997681;934.333740;2;887.393372;966.201050;2;1039.395630;631.555847;2;1067.479858;654.706726;2;1075.480713;640.329956;2;1071.488525;624.458435;2;1062.682861;637.849304;2;1031.829590;610.167542
734511;1;2;922.352539;717.852661;2;948.315247;676.871277;2;976.052612;658.218628;2;1016.426880;633.331360;2;1017.665222;634.267578;2;1049.102295;648.601685;2;1082.408813;725.222900;2;1096.939453;773.017090;0;1124.265503;792.274109;0;1109.830566;825.864685;1;1110.377930;786.717529;2;1000.728516;640.417419;2;972.527893;676.362793;2;967.587463;778.135132;2;999.307861;858.060486;0;1009.723572;891.530762;0;1016.898132;931.197388;0;1014.727539;897.137573;2;944.877258;719.110718;2;972.385864;841.898621;1;904.379395;883.911072;1;935.350037;937.225342;2;901.280823;716.697144;2;911.411499;851.782349;2;875.750793;933.735962;2;884.921997;964.202148;2;1034.833740;627.669250;2;1065.360107;655.909302;2;1074.550049;639.207703;2;1070.886108;619.232056;2;1059.891602;637.154175;2;1025.590210;605.233765
767855;1;2;923.150146;719.689819;2;949.396851;678.686462;2;975.485168;660.926331;2;1014.950684;634.504883;2;1016.852661;636.147827;2;1049.590820;648.784607;2;1082.907227;725.979431;2;1090.258057;778.863037;0;1085.408936;812.136597;0;1069.274414;848.838257;0;1113.341431;799.199158;2;998.902344;641.405640;2;969.086243;676.698364;2;967.988281;780.572205;2;1001.178894;863.232544;0;1013.030029;893.606201;0;1021.014343;931.342896;0;1016.840393;899.177246;2;947.307678;723.567383;2;970.115479;837.728455;1;902.864563;883.859253;1;929.772278;941.486572;2;900.679932;716.109009;2;914.396973;850.879761;2;876.590576;934.832764;2;884.776978;966.687195;2;1032.927856;628.303467;2;1064.272461;658.867249;2;1073.162964;640.912659;2;1069.402954;617.856812;2;1057.945312;640.290161;2;1022.089600;607.921875
