timestamp;body_idx;PELVIS (c);PELVIS (x);PELVIS (y);SPINE_NAVEL (c);SPINE_NAVEL (x);SPINE_NAVEL (y);SPINE_CHEST (c);SPINE_CHEST (x);SPINE_CHEST (y);NECK (c);NECK (x);NECK (y);CLAVICLE_LEFT (c);CLAVICLE_LEFT (x);CLAVICLE_LEFT (y);SHOULDER_LEFT (c);SHOULDER_LEFT (x);SHOULDER_LEFT (y);ELBOW_LEFT (c);ELBOW_LEFT (x);ELBOW_LEFT (y);WRIST_LEFT (c);WRIST_LEFT (x);WRIST_LEFT (y);HAND_LEFT (c);HAND_LEFT (x);HAND_LEFT (y);HANDTIP_LEFT (c);HANDTIP_LEFT (x);HANDTIP_LEFT (y);THUMB_LEFT (c);THUMB_LEFT (x);THUMB_LEFT (y);CLAVICLE_RIGHT (c);CLAVICLE_RIGHT (x);CLAVICLE_RIGHT (y);SHOULDER_RIGHT (c);SHOULDER_RIGHT (x);SHOULDER_RIGHT (y);ELBOW_RIGHT (c);ELBOW_RIGHT (x);ELBOW_RIGHT (y);WRIST_RIGHT (c);WRIST_RIGHT (x);WRIST_RIGHT (y);HAND_RIGHT (c);HAND_RIGHT (x);HAND_RIGHT (y);HANDTIP_RIGHT (c);HANDTIP_RIGHT (x);HANDTIP_RIGHT (y);THUMB_RIGHT (c);THUMB_RIGHT (x);THUMB_RIGHT (y);HIP_LEFT (c);HIP_LEFT (x);HIP_LEFT (y);KNEE_LEFT (c);KNEE_LEFT (x);KNEE_LEFT (y);ANKLE_LEFT (c);ANKLE_LEFT (x);ANKLE_LEFT (y);FOOT_LEFT (c);FOOT_LEFT (x);FOOT_LEFT (y);HIP_RIGHT (c);HIP_RIGHT (x);HIP_RIGHT (y);KNEE_RIGHT (c);KNEE_RIGHT (x);KNEE_RIGHT (y);ANKLE_RIGHT (c);ANKLE_RIGHT (x);ANKLE_RIGHT (y);FOOT_RIGHT (c);FOOT_RIGHT (x);FOOT_RIGHT (y);HEAD (c);HEAD (x);HEAD (y);NOSE (c);NOSE (x);NOSE (y);EYE_LEFT (c);EYE_LEFT (x);EYE_LEFT (y);EAR_LEFT (c);EAR_LEFT (x);EAR_LEFT (y);EYE_RIGHT (c);EYE_RIGHT (x);EYE_RIGHT (y);EAR_RIGHT (c);EAR_RIGHT (x);EAR_RIGHT (y)
267666;1;2;998.939941;522.839294;2;996.619446;433.889648;2;994.811401;361.205994;2;997.118225;254.163147;2;1013.245361;269.969727;2;1078.258667;290.678314;2;1110.522583;430.932617;2;1128.846924;548.326416;2;1111.836670;576.261597;2;1083.510010;595.813599;2;1091.422729;596.073853;2;980.768066;273.975952;2;923.795105;304.524231;2;899.942566;440.079773;2;879.860840;547.953369;2;857.735962;579.541077;2;881.252075;620.521667;2;882.044189;593.627869;2;1043.896729;521.956848;2;1069.148926;723.513855;2;1090.189575;911.434937;2;1095.189331;1005.139526;2;959.299377;523.605652;2;949.027222;715.945557;2;947.860596;889.806030;2;908.848572;962.636353;2;996.131836;211.574646;2;955.858643;151.545166;2;979.328613;140.107056;2;1034.145264;169.634918;2;954.565002;147.043182;2;962.253906;186.809814
301011;1;2;996.062317;527.065002;2;994.571716;436.781647;2;993.533020;362.783325;2;997.076233;254.315308;2;1013.221008;270.354187;2;1079.832642;289.252014;2;1112.966064;432.194611;2;1128.620117;551.001526;2;1120.083618;581.823486;2;1111.535767;613.350769;2;1090.436890;598.167236;2;980.335632;274.345673;2;922.563843;305.568970;2;901.610962;443.860168;2;879.864319;553.235535;2;861.472900;579.521240;2;858.139648;628.973999;2;881.954468;597.406006;2;1041.321655;526.988342;2;1066.172974;730.836914;2;1090.040405;923.999878;2;1095.047485;1011.365234;2;956.333008;527.122070;2;945.252747;721.613403;2;942.192505;900.671509;2;902.446838;969.443176;2;996.431885;211.144592;2;954.769897;151.807617;2;979.233093;139.736267;2;1035.434692;169.458313;2;954.276306;145.934357;2;963.212952;184.006165
367855;1;2;995.078552;529.308167;2;994.815979;438.120544;2;994.503113;363.243530;2;997.304993;254.070251;2;1013.772217;270.059418;2;1081.079224;288.960724;2;1110.338501;434.493378;2;1120.417114;553.980042;2;1133.746704;581.220520;2;1101.268188;632.265930;2;1085.400391;596.784790;2;980.485657;274.349548;2;922.093750;306.079742;2;902.062134;445.792419;2;881.337830;556.463379;2;860.835632;581.099915;2;854.537842;631.369812;2;881.834045;600.278259;2;1040.693359;529.923340;2;1067.891113;735.516846;2;1094.445435;930.578125;2;1095.592773;1012.780640;2;955.081421;528.759277;2;944.341614;724.880676;2;941.180969;905.287598;2;902.294189;970.780029;2;996.402893;210.624725;2;955.114197;151.638885;2;979.393799;139.039398;2;1035.716553;168.303497;2;953.901306;145.381348;2;961.869446;183.153778
401177;1;2;995.041626;529.382324;2;994.990112;438.045593;2;994.722961;362.941833;2;997.395813;253.739319;2;1013.941406;269.702698;2;1081.577271;288.581360;2;1112.024902;434.066956;2;1123.095703;553.901489;2;1134.214844;580.525757;2;1101.364868;632.632019;2;1085.838745;596.320618;2;980.536072;274.039154;2;922.140686;306.306244;2;901.851135;446.391479;2;880.973022;557.365234;2;864.797058;580.351929;2;854.529724;632.137695;2;880.771851;600.454834;2;1040.814331;530.106567;2;1068.008423;736.133728;2;1094.695801;932.628174;2;1095.451782;1014.541870;2;954.867737;528.737183;2;944.396179;725.257507;2;941.385681;906.026428;2;902.085083;970.831543;2;996.469727;210.276672;2;954.549927;152.236084;2;978.634827;139.097839;2;1035.354614;167.308319;2;953.113831;145.790405;2;961.340088;183.106262
434522;1;2;994.755127;529.027039;2;994.732422;437.345581;2;994.523071;362.020691;2;997.857483;252.417999;2;1014.324707;268.499542;2;1081.355713;287.994873;2;1112.270752;434.127899;2;1122.956177;554.544617;2;1133.878174;580.321655;2;1101.186646;632.691406;2;1085.882446;596.319458;2;980.869995;272.741150;2;922.306152;305.339294;2;901.827454;446.034271;2;880.741638;557.471069;2;865.694153;581.212219;2;853.146912;633.442322;2;878.571960;599.133850;2;1040.652222;529.735596;2;1067.204712;736.588745;2;1092.855469;933.821045;2;1095.203125;1015.269348;2;954.496521;528.395691;2;944.084656;725.833374;2;941.028259;907.941345;2;900.480286;972.541077;2;997.136230;208.779419;2;952.738464;154.380310;2;977.216309;139.880280;2;1035.475708;165.786102;2;952.045654;146.258942;2;962.525330;180.150421
467844;1;2;994.758728;529.058594;2;994.735474;437.381317;2;994.525146;362.059235;2;997.837830;252.450867;2;1014.311401;268.537048;2;1081.361816;288.075714;2;1112.223877;434.208984;2;1122.938232;554.622375;2;1133.850830;580.514099;2;1101.160767;632.844360;2;1085.754883;596.565369;2;980.849915;272.771667;2;922.274292;305.370941;2;901.814392;446.092041;2;880.756409;557.544922;2;865.921021;581.148926;2;853.380981;633.241089;2;878.904297;598.984558;2;1040.654907;529.767517;2;1067.222290;736.605164;2;1092.879761;933.808716;2;1095.397705;1015.414795;2;954.500488;528.426941;2;944.089844;725.846985;2;941.059692;907.905457;2;900.426453;972.478882;2;997.113403;208.809967;2;952.785339;154.420044;2;977.213440;139.902191;2;1035.431152;165.754791;2;952.017517;146.325714;2;962.394043;180.258575
501188;1;2;994.842407;528.958008;2;994.008179;437.394348;2;993.225220;362.161224;2;997.254761;252.640289;2;1013.549133;268.755585;2;1081.021729;288.230133;2;1111.500854;434.110046;2;1122.213501;554.231140;2;1133.656250;580.989258;2;1099.182739;632.329102;2;1085.450195;596.181946;2;980.225342;272.906891;2;922.155701;305.568237;2;903.034119;446.281403;2;881.403381;557.516479;2;866.692749;581.120544;2;852.922180;633.537720;2;878.864502;598.908508;2;1040.746826;529.272705;2;1067.182251;735.803650;2;1092.663818;932.606934;2;1095.889160;1014.778931;2;954.550476;528.672180;2;944.224487;725.677856;2;940.960632;906.785889;2;902.620056;972.000244;2;996.731567;209.029480;2;951.913025;154.464661;2;976.042725;139.847595;2;1034.434570;165.166290;2;950.931885;146.910126;2;961.529602;181.664429
534511;1;2;993.933594;528.736145;2;993.553772;437.126221;2;992.785950;361.756470;2;996.770081;252.333374;2;1013.101196;268.407471;2;1080.199341;288.067993;2;1111.354736;434.166779;2;1122.267578;554.516724;2;1133.537476;580.986633;2;1099.197388;632.323059;2;1083.567627;595.686096;2;979.716309;272.594543;2;921.297485;305.279236;2;903.433838;446.363586;2;882.278687;557.720398;2;868.167664;583.856140;2;853.398682;635.403992;2;881.054016;598.504578;2;1039.818970;529.264160;2;1066.830566;735.792603;2;1092.875732;932.571777;2;1095.163696;1013.686035;2;953.667603;528.263000;2;943.954407;725.438721;2;941.213562;906.934692;2;902.487488;972.092407;2;996.243164;208.756012;2;951.538269;155.001129;2;975.811279;140.196136;2;1034.209717;165.372955;2;950.652832;146.830719;2;961.226196;180.465881
567855;1;2;993.415833;529.049011;2;993.120911;437.439148;2;992.612854;362.151978;2;996.322510;252.418915;2;1012.709167;268.588196;2;1079.722778;288.446991;2;1111.388550;434.345795;2;1122.591187;554.605713;2;1133.320312;580.642273;2;1099.618042;632.379944;2;1084.325562;596.303040;2;979.296143;272.709381;2;920.668091;305.100891;2;903.168762;446.380981;2;882.849365;558.060486;2;868.288879;582.207458;2;853.449341;634.476440;2;880.829712;598.542908;2;1039.317383;529.601746;2;1066.762207;736.047119;2;1093.106201;932.570190;2;1095.142456;1013.804321;2;953.125244;528.554077;2;943.863098;725.625366;2;941.632874;906.883179;2;901.854858;972.091675;2;995.718384;208.723145;2;951.828308;154.705841;2;975.798523;139.918549;2;1033.738159;165.091797;2;950.406799;146.736572;2;960.013428;180.790985
601177;1;2;993.130676;529.309204;2;993.005615;437.743652;2;992.770752;362.488586;2;996.165894;252.233002;2;1012.621582;268.519867;2;1079.907959;288.268616;2;1111.364258;434.257141;2;1122.708984;554.567139;2;1133.263184;580.634827;2;1099.217651;632.298950;2;1083.803467;596.280396;2;979.171143;272.608215;2;920.609253;305.179932;2;903.272095;446.412628;2;883.148865;557.900818;2;868.101624;582.132202;2;853.720703;634.474976;2;880.987976;598.799561;2;1039.023071;529.987671;2;1066.290405;736.250549;2;1092.805298;932.627380;2;1096.307617;1014.440674;2;952.836121;528.703857;2;943.853394;725.813354;2;942.047119;907.193726;2;902.664124;972.198730;2;995.451172;208.336273;2;951.842346;155.054260;2;975.971191;140.098724;2;1033.857300;165.222473;2;950.470947;146.447723;2;959.883545;179.394287
